id_documento,token,frecuencia
182,inaugurará,0.25876798570733006
182,ruta,0.2370357625166947
182,libre,0.24487856095746113
182,hacia,0.2394734631592857
182,aifa,0.24207941018431028
182,estado,0.20149364498693229
182,méxico,0.11211322626017473
182,presidente inaugurará,0.30026394555952407
182,inaugurará ruta,0.31557886968796217
182,ruta libre,0.31557886968796217
182,libre hacia,0.31557886968796217
182,hacia aifa,0.30026394555952407
182,aifa estado,0.31557886968796217
182,estado méxico,0.25876798570733006
183,infraestructura,0.19954204657273625
183,aifa,0.21938983268426143
183,capacidad,0.24839371380119932
183,recibir,0.2385460592525938
183,400,0.2622732033437096
183,mil,0.16333279198534148
183,toneladas,0.27212085789231516
183,carga,0.24311697677537727
183,infraestructura aifa,0.28600034743482544
183,aifa capacidad,0.28600034743482544
183,capacidad recibir,0.28600034743482544
183,recibir 400,0.28600034743482544
183,400 mil,0.27212085789231516
183,mil toneladas,0.28600034743482544
183,toneladas carga,0.28600034743482544
184,méxico,0.11372621551805134
184,envía,0.2249107682698364
184,chile,0.25845406479461397
184,ayuda,0.24044603043445806
184,especialistas,0.22039795002511886
184,control,0.2359332121897405
184,incendios,0.3045838865234137
184,méxico envía,0.32011914868803537
184,envía chile,0.32011914868803537
184,chile ayuda,0.32011914868803537
184,ayuda especialistas,0.32011914868803537
184,especialistas control,0.32011914868803537
184,control incendios,0.32011914868803537
185,comunidades,0.26137475702608526
185,tramo,0.25981495440343805
185,tren,0.19489576712939155
185,maya,0.19879723634646776
185,acceden,0.33386482388488015
185,programas,0.1930624660094825
185,bienestar,0.15906323684179202
185,comunidades tramo,0.3844117234937912
185,tramo tren,0.28083030381707663
185,tren maya,0.19961886123022618
185,maya acceden,0.3844117234937912
185,acceden programas,0.3844117234937912
185,programas bienestar,0.2249540089235339
186,tren,0.134354032769579
186,maya,0.1370435633364104
186,genera,0.201091818857582
186,desarrollo,0.145703714564997
186,sureste,0.18018222349236218
186,obras,0.15988186573425453
186,complementarias,0.2359370076807317
186,tramo,0.17910695246024128
186,incluye,0.22526496373970892
186,192,0.26499942023372147
186,proyectos,0.18129523094502745
186,tren maya,0.1376099615613831
186,maya genera,0.2359370076807317
186,genera desarrollo,0.25213909780791255
186,desarrollo sureste,0.25213909780791255
186,sureste obras,0.26499942023372147
186,obras complementarias,0.2359370076807317
186,complementarias tramo,0.25213909780791255
186,tramo incluye,0.26499942023372147
186,incluye 192,0.26499942023372147
186,192 proyectos,0.26499942023372147
187,presidente,0.03917125088503808
187,destaca,0.12166645878650816
187,reformas,0.2162106865503232
187,impulsadas,0.26779683643492647
187,4t,0.18951405257392986
187,beneficio,0.18437470552874746
187,pueblo,0.14146016427007227
187,conmemora,0.1769858973534063
187,106,0.2548007564505729
187,aniversario,0.14761669294536212
187,constitución,0.21315577826033613
187,presidente destaca,0.1360339683704985
187,destaca reformas,0.2548007564505729
187,reformas impulsadas,0.26779683643492647
187,impulsadas 4t,0.26779683643492647
187,4t beneficio,0.26779683643492647
187,beneficio pueblo,0.2162106865503232
187,pueblo conmemora,0.2548007564505729
187,conmemora 106,0.26779683643492647
187,106 aniversario,0.2548007564505729
187,aniversario constitución,0.2548007564505729
188,discurso,0.16482052551078483
188,presidente,0.040244568546925645
188,andrés,0.1512763292143004
188,manuel,0.15166148600526944
188,lópez,0.14439082544450366
188,obrador,0.1459819818138913
188,106,0.2617824623185663
188,aniversario,0.15166148600526944
188,promulgación,0.25230893913565494
188,constitución,0.2189963847350095
188,1917,0.2617824623185663
188,querétaro,0.22948323495381043
188,discurso presidente,0.16784379678661837
188,presidente andrés,0.15324880677623356
188,andrés manuel,0.15166148600526944
188,manuel lópez,0.15166148600526944
188,lópez obrador,0.1459819818138913
188,obrador 106,0.27513464331749937
188,106 aniversario,0.2617824623185663
188,aniversario promulgación,0.27513464331749937
188,promulgación constitución,0.27513464331749937
188,constitución 1917,0.2617824623185663
188,1917 querétaro,0.27513464331749937
189,hay,0.2257277363140414
189,relevo,0.27528484131640285
189,generacional,0.27528484131640285
189,afirma,0.10427631588330862
189,presidente,0.040266538349018166
189,encabezar,0.27528484131640285
189,reuniones,0.2191159364510627
189,estatales,0.21361175373249391
189,banco,0.18833184177574913
189,bienestar,0.1139083311905636
189,hay relevo,0.27528484131640285
189,relevo generacional,0.27528484131640285
189,generacional afirma,0.27528484131640285
189,afirma presidente,0.12086341929381053
189,presidente encabezar,0.27528484131640285
189,encabezar reuniones,0.27528484131640285
189,reuniones estatales,0.26192537126494314
189,estatales banco,0.26192537126494314
189,banco bienestar,0.1907735888330519
190,producción,0.18075208991778055
190,vehículos,0.19734888084924043
190,eléctricos,0.2572673847196282
190,san,0.17492494651484086
190,luis,0.20209549163717253
190,potosí,0.21458058128084428
190,traduce,0.24478229507595645
190,confianza,0.19522445098323302
190,inversionistas,0.22343889335656447
190,país,0.13145192113473916
190,presidente,0.03763108409176056
190,producción vehículos,0.2572673847196282
190,vehículos eléctricos,0.2572673847196282
190,eléctricos san,0.2572673847196282
190,san luis,0.21095380371289274
190,luis potosí,0.21458058128084428
190,potosí traduce,0.2572673847196282
190,traduce confianza,0.2572673847196282
190,confianza inversionistas,0.23592398300023623
190,inversionistas país,0.2572673847196282
190,país presidente,0.1863661389075128
191,decreto,0.20076481994915146
191,vuelos,0.24980294050720184
191,carga,0.2315575320370102
191,dará,0.2315575320370102
191,tiempo,0.21992869635449042
191,empresas,0.18877572142362517
191,mudarse,0.27240193380211086
191,aifa,0.20895853874210116
191,presidente,0.039844848925707395
191,decreto vuelos,0.27240193380211086
191,vuelos carga,0.25918237017054024
191,carga dará,0.27240193380211086
191,dará tiempo,0.27240193380211086
191,tiempo empresas,0.27240193380211086
191,empresas mudarse,0.27240193380211086
191,mudarse aifa,0.27240193380211086
191,aifa presidente,0.27240193380211086
192,programas,0.1248367122601466
192,bienestar,0.1028523665900499
192,remesas,0.19525986778266985
192,fortalecen,0.20732266509363037
192,economía,0.15798951956911778
192,méxico,0.08830596305358669
192,envíos,0.24856564151037222
192,paisanos,0.2279441533020013
192,alcanzan,0.2279441533020013
192,récord,0.2158813559910408
192,2022,0.164276074727374
192,presidente,0.0363582603686552
192,programas bienestar,0.1454582004685175
192,bienestar remesas,0.24856564151037222
192,remesas fortalecen,0.24856564151037222
192,fortalecen economía,0.24856564151037222
192,economía méxico,0.2279441533020013
192,méxico envíos,0.24856564151037222
192,envíos paisanos,0.24856564151037222
192,paisanos alcanzan,0.24856564151037222
192,alcanzan récord,0.24856564151037222
192,récord 2022,0.24856564151037222
192,2022 presidente,0.2279441533020013
193,becas,0.18961501624626026
193,estudiantes,0.19137508208882265
193,educación,0.18637067420969922
193,media,0.25727364543490217
193,superior,0.23592972431441595
193,reducen,0.23592972431441595
193,deserción,0.25727364543490217
193,escolar,0.2234443308405812
193,resalta,0.17287559129108704
193,presidente,0.03763199986078899
193,becas estudiantes,0.24478825196106743
193,estudiantes educación,0.25727364543490217
193,educación media,0.25727364543490217
193,media superior,0.25727364543490217
193,superior reducen,0.25727364543490217
193,reducen deserción,0.25727364543490217
193,deserción escolar,0.25727364543490217
193,escolar resalta,0.25727364543490217
193,resalta presidente,0.21095893736674648
194,incrementan,0.2783886781678775
194,vuelos,0.268314200400631
194,aifa,0.22444308752184097
194,traslado,0.268314200400631
194,voluntario,0.268314200400631
194,aerolíneas,0.29258785708165763
194,destaca,0.1329296078660303
194,presidente,0.04279748972481331
194,incrementan vuelos,0.29258785708165763
194,vuelos aifa,0.29258785708165763
194,aifa traslado,0.29258785708165763
194,traslado voluntario,0.29258785708165763
194,voluntario aerolíneas,0.29258785708165763
194,aerolíneas destaca,0.29258785708165763
194,destaca presidente,0.19337018737669312
195,presidente,0.0462922448447112
195,recibe,0.18346578829177831
195,palacio,0.1740090930042409
195,nacional,0.12970303432646008
195,economista,0.3164799806181283
195,griego,0.3164799806181283
195,yanis,0.3164799806181283
195,varoufakis,0.3164799806181283
195,presidente recibe,0.18958861774061886
195,recibe palacio,0.22235394500630992
195,palacio nacional,0.1744521285023194
195,nacional economista,0.3164799806181283
195,economista griego,0.3164799806181283
195,griego yanis,0.3164799806181283
195,yanis varoufakis,0.3164799806181283
196,baja,0.1493195893345608
196,sexta,0.2577401210946879
196,ola,0.2352668824071363
196,covid,0.11938352630701943
196,19,0.11938352630701943
196,secretaría,0.1877252579619806
196,salud,0.12901519753598012
196,reporta,0.22212088050516268
196,reducción,0.18899687310074184
196,casos,0.2127936437195847
196,país,0.13841047638222312
196,baja sexta,0.2708861229966615
196,sexta ola,0.2708861229966615
196,ola covid,0.2484128843091099
196,covid 19,0.1204617929487657
196,19 secretaría,0.2708861229966615
196,secretaría salud,0.2187048787049259
196,salud reporta,0.2708861229966615
196,reporta reducción,0.2708861229966615
196,reducción casos,0.2484128843091099
196,casos país,0.2708861229966615
197,aumentan,0.31448345758838564
197,consultas,0.29922169339809856
197,especialidad,0.29922169339809856
197,incorporados,0.29922169339809856
197,plan,0.1639906159749027
197,salud,0.14977934252860803
197,imss,0.1904276903898071
197,bienestar,0.13012807268874824
197,aumentan consultas,0.31448345758838564
197,consultas especialidad,0.31448345758838564
197,especialidad incorporados,0.31448345758838564
197,incorporados plan,0.29922169339809856
197,plan salud,0.21514896531317762
197,salud imss,0.24123912352241672
197,imss bienestar,0.19813618113485543
198,tren,0.1479067551569695
198,maya,0.15086758730197672
198,impulsa,0.21501049240154116
198,histórico,0.21501049240154116
198,despliegue,0.25337062722907516
198,infraestructura,0.20354014892329939
198,energética,0.2096280286125201
198,península,0.26752821164290524
198,yucatán,0.2113316298693984
198,tren maya,0.15149111993330497
198,maya impulsa,0.27757317764277906
198,impulsa histórico,0.29173076205660914
198,histórico despliegue,0.29173076205660914
198,despliegue infraestructura,0.29173076205660914
198,infraestructura energética,0.29173076205660914
198,energética península,0.29173076205660914
198,península yucatán,0.26752821164290524
199,tren,0.18091258102243024
199,maya,0.18453413153754336
199,genera,0.2707774319987326
199,empleos,0.22888748193247
199,bienestar,0.1476509271939494
199,localidades,0.33951444568342587
199,tramo,0.24117401153276521
199,tren maya,0.1852968073028631
199,maya genera,0.31769774333037215
199,genera empleos,0.33951444568342587
199,empleos bienestar,0.3272279160831306
199,bienestar localidades,0.356831336549098
199,localidades tramo,0.356831336549098
200,inicia,0.26800142521120446
200,morelos,0.31911278509724644
200,plan,0.22370480170243967
200,salud,0.20431875275480332
200,imss,0.2597684536036188
200,bienestar,0.1775118321478355
200,inicia morelos,0.4289968611940214
200,morelos plan,0.4289968611940214
200,plan salud,0.29349152898623976
200,salud imss,0.3290819414856741
200,imss bienestar,0.2702838503737
201,presidente,0.05948422017990783
201,celebra,0.22897721150669273
201,reuniones,0.32369160953959975
201,seguimiento,0.31945645500402775
201,banco,0.27821544146591354
201,bienestar,0.16827242993016217
201,presidente celebra,0.23648027574287556
201,celebra reuniones,0.4066677888007519
201,reuniones seguimiento,0.4066677888007519
201,seguimiento banco,0.4066677888007519
201,banco bienestar,0.28182254119525446
202,michoacán,0.2579042970532786
202,décimo,0.35302969081030117
202,incorporado,0.35302969081030117
202,plan,0.1840909435980102
202,salud,0.16813779455405445
202,imss,0.2137684098730036
202,bienestar,0.14607786883078897
202,michoacán décimo,0.35302969081030117
202,décimo incorporado,0.35302969081030117
202,incorporado plan,0.35302969081030117
202,plan salud,0.2415197711355626
202,salud imss,0.2708077996901675
202,imss bienestar,0.22242173022634412
203,programa,0.17243596366433606
203,mejoramiento,0.19438394145665303
203,urbano,0.19945243696797468
203,continúa,0.22328244240534076
203,dando,0.2752655387836317
203,resultados,0.17981689793770822
203,comunidades,0.2040945945247856
203,pobres,0.25036301340638745
203,país,0.1533722152158698
203,programa mejoramiento,0.2329202955501491
203,mejoramiento urbano,0.20169859019486125
203,urbano continúa,0.3001680641608759
203,continúa dando,0.3001680641608759
203,dando resultados,0.2752655387836317
203,resultados comunidades,0.3001680641608759
203,comunidades pobres,0.2752655387836317
203,pobres país,0.3001680641608759
204,presidente,0.061492221425738965
204,pronostica,0.37429095092318765
204,baja,0.23173317582765016
204,inflación,0.30208231988999207
204,2023,0.2778378464662653
204,presidente pronostica,0.3855187846015114
204,pronostica baja,0.39999397979626666
204,baja inflación,0.3855187846015114
204,inflación 2023,0.4203956215618027
205,preparan,0.328379206102868
205,documental,0.3451281454983413
205,centro,0.2543652646779489
205,turístico,0.28299776569267177
205,islas,0.26189659756989203
205,marías,0.26189659756989203
205,preparan documental,0.3451281454983413
205,documental centro,0.3451281454983413
205,centro turístico,0.3072780379800883
205,turístico islas,0.29974670508814516
205,islas marías,0.26189659756989203
206,presidente,0.0477528358484842
206,celebra,0.183818686049045
206,fortaleza,0.2906620369958971
206,peso,0.2775146377756571
206,recaudación,0.26357783298335474
206,tributaria,0.3264654072077378
206,enero,0.2906620369958971
206,presidente celebra,0.1898420077593646
206,celebra fortaleza,0.31062216349851907
206,fortaleza peso,0.29938120319519546
206,peso recaudación,0.3264654072077378
206,recaudación tributaria,0.3264654072077378
206,tributaria enero,0.3264654072077378
207,avanza,0.14205435309049905
207,salvamento,0.21749563292522697
207,arqueológico,0.20030972135321057
207,ruta,0.18348702375480883
207,tren,0.123852615070962
207,maya,0.12633192579315405
207,sitios,0.21216485164039628
207,turísticos,0.24428646101396853
207,mostrarán,0.24428646101396853
207,riqueza,0.1972291538388404
207,cultural,0.18348702375480883
207,sureste,0.16609876986053876
207,avanza salvamento,0.24428646101396853
207,salvamento arqueológico,0.21749563292522697
207,arqueológico ruta,0.23243133072678285
207,ruta tren,0.20030972135321057
207,tren maya,0.12685405304075761
207,maya sitios,0.24428646101396853
207,sitios turísticos,0.24428646101396853
207,turísticos mostrarán,0.24428646101396853
207,mostrarán riqueza,0.24428646101396853
207,riqueza cultural,0.21749563292522697
207,cultural sureste,0.24428646101396853
208,85,0.21151644120505497
208,aniversario,0.1464814034556827
208,expropiación,0.21151644120505497
208,petrolera,0.1976708149185772
208,conmemorará,0.26573726628938404
208,fiesta,0.23659393436513168
208,zócalo,0.22589217592314587
208,rescate,0.1696703282018045
208,pemex,0.1854045229022372
208,anuncia,0.10755828400912822
208,presidente,0.038869992886771995
208,85 aniversario,0.243691186750742
208,aniversario expropiación,0.2178989271146988
208,expropiación petrolera,0.21151644120505497
208,petrolera conmemorará,0.26573726628938404
208,conmemorará fiesta,0.26573726628938404
208,fiesta zócalo,0.26573726628938404
208,zócalo rescate,0.26573726628938404
208,rescate pemex,0.26573726628938404
208,pemex anuncia,0.26573726628938404
208,anuncia presidente,0.144311987569057
209,necesario,0.1724613634419125
209,conozca,0.20011721814077885
209,caso,0.14215322172415346
209,genaro,0.18725797801298355
209,garcía,0.163204464358208
209,luna,0.17878781307656166
209,evitar,0.15797746647979014
209,repetición,0.20011721814077885
209,afirma,0.07966958737811208
209,presidente,0.030764593745344498
209,gobierno,0.08693492038829824
209,informará,0.2103241712496814
209,diario,0.2103241712496814
209,juicio,0.19287526965971766
209,ee,0.14389000989663414
209,uu,0.14389000989663414
209,necesario conozca,0.2103241712496814
209,conozca caso,0.2103241712496814
209,caso genaro,0.2103241712496814
209,genaro garcía,0.18725797801298355
209,garcía luna,0.17878781307656166
209,luna evitar,0.2103241712496814
209,evitar repetición,0.2103241712496814
209,repetición afirma,0.2103241712496814
209,afirma presidente,0.09234252919925952
209,presidente gobierno,0.1754263680697539
209,gobierno informará,0.2103241712496814
209,informará diario,0.2103241712496814
209,diario juicio,0.2103241712496814
209,juicio ee,0.2103241712496814
209,ee uu,0.14389000989663414
210,américa,0.16102315408826937
210,debe,0.18615902669071643
210,unirse,0.23387964815427886
210,reafirma,0.13395853993533322
210,presidente,0.03421010679856131
210,mensaje,0.18372333721656464
210,celac,0.1988113423586475
210,rechaza,0.1988113423586475
210,actos,0.2144765384674956
210,antidemocráticos,0.23387964815427886
210,brasil,0.1950734287807123
210,perú,0.1917763553392003
210,américa debe,0.23387964815427886
210,debe unirse,0.23387964815427886
210,unirse reafirma,0.23387964815427886
210,reafirma presidente,0.17397326799163096
210,presidente mensaje,0.23387964815427886
210,mensaje celac,0.23387964815427886
210,celac rechaza,0.23387964815427886
210,rechaza actos,0.23387964815427886
210,actos antidemocráticos,0.23387964815427886
210,antidemocráticos brasil,0.23387964815427886
210,brasil perú,0.23387964815427886
211,empresas,0.19995199959722298
211,inician,0.23658784487220164
211,traslado,0.2645922742765909
211,vuelos,0.2645922742765909
211,carga,0.24526666460830038
211,hacia,0.21894714061351167
211,aifa,0.22132972047097135
211,anuncia,0.1167834231624138
211,presidente,0.04220382343800374
211,empresas inician,0.2885292184139199
211,inician traslado,0.2885292184139199
211,traslado vuelos,0.2885292184139199
211,vuelos carga,0.2745270037117253
211,carga hacia,0.2885292184139199
211,hacia aifa,0.2745270037117253
211,aifa anuncia,0.2885292184139199
211,anuncia presidente,0.15668944579160346
212,tren,0.15735893584863278
212,maya,0.16050898396557173
212,hazaña,0.295311865963365
212,precedentes,0.2763355568166991
212,mundo,0.23312646877537793
212,presidente,0.04539913990884739
212,presentan,0.16937819704783913
212,avances,0.16695462185061738
212,tramo,0.20977471878772508
212,tren maya,0.16117236429075418
212,maya hazaña,0.31037420990555453
212,hazaña precedentes,0.31037420990555453
212,precedentes mundo,0.31037420990555453
212,mundo presidente,0.295311865963365
212,presidente presentan,0.295311865963365
212,presentan avances,0.22875102793439103
212,avances tramo,0.295311865963365
213,escárcega,0.30141343569848217
213,campeche,0.2117684233124736
213,albergará,0.2867859547661294
213,estación,0.30141343569848217
213,talleres,0.30141343569848217
213,tren,0.15281584609245152
213,maya,0.15587494957218656
213,presidente,0.04408842713396104
213,escárcega campeche,0.30141343569848217
213,campeche albergará,0.30141343569848217
213,albergará estación,0.30141343569848217
213,estación talleres,0.30141343569848217
213,talleres tren,0.30141343569848217
213,tren maya,0.15651917752865518
213,maya presidente,0.26835750821925425
214,presidente,0.04803118571371784
214,destaca,0.14918554156607935
214,belleza,0.3283683643931089
214,yucatán,0.23787214332672432
214,sobrevuelo,0.3283683643931089
214,supervisión,0.2466421332874476
214,tren,0.16648192645574245
214,maya,0.169814600740225
214,presidente destaca,0.1668027609675626
214,destaca belleza,0.3283683643931089
214,belleza yucatán,0.3283683643931089
214,yucatán sobrevuelo,0.3283683643931089
214,sobrevuelo supervisión,0.3283683643931089
214,supervisión tren,0.312432770885748
214,tren maya,0.17051644098789576
215,gobierno,0.11420487085872226
215,méxico,0.09815862962429532
215,apuesta,0.2762991523860743
215,solución,0.2762991523860743
215,conflictos,0.2533768382710136
215,agrarios,0.2628904581990125
215,presidente,0.04041490393060795
215,asunto,0.2348703951452689
215,justicia,0.16117485977446575
215,afirma,0.10466053108745575
215,gobierno méxico,0.15644252791182747
215,méxico apuesta,0.2762991523860743
215,apuesta solución,0.2762991523860743
215,solución conflictos,0.2762991523860743
215,conflictos agrarios,0.2628904581990125
215,agrarios presidente,0.2762991523860743
215,presidente asunto,0.2762991523860743
215,asunto justicia,0.2762991523860743
215,justicia afirma,0.21439882491805826
216,guardia,0.1745599544102509
216,nacional,0.12025004091161243
216,metro,0.23689345032354234
216,apoyar,0.23689345032354234
216,usuarios,0.2791750551450001
216,ciudad,0.19950250721508833
216,méxico,0.10423900900037769
216,resultados,0.17577105391615772
216,positivos,0.23049060801091145
216,seguridad,0.1429816144227389
216,guardia nacional,0.1745599544102509
216,nacional metro,0.2791750551450001
216,metro apoyar,0.2934143431158917
216,apoyar usuarios,0.2934143431158917
216,usuarios ciudad,0.2934143431158917
216,ciudad méxico,0.20920408524012074
216,méxico resultados,0.2791750551450001
216,resultados positivos,0.23049060801091145
216,positivos seguridad,0.2612356738905866
217,presidente,0.047995337435133324
217,inaugura,0.1868472055987589
217,elemento,0.32812328527565243
217,proyecto,0.22893116200494806
217,chapultepec,0.2517021860361206
217,naturaleza,0.3121995853658984
217,cultura,0.2789239308319373
217,presidente inaugura,0.18963367015293545
217,inaugura elemento,0.32812328527565243
217,elemento proyecto,0.32812328527565243
217,proyecto chapultepec,0.32812328527565243
217,chapultepec naturaleza,0.32812328527565243
217,naturaleza cultura,0.3121995853658984
218,presidente,0.03773561261749225
218,celebra,0.14525861355359423
218,80,0.21517662554460348
218,años,0.15454516538882365
218,instituto,0.1978970603149095
218,mexicano,0.17999368495255755
218,seguro,0.21517662554460348
218,social,0.17142109674863648
218,agradece,0.1868838114172605
218,compromiso,0.15096856255668342
218,trabajadores,0.16324803881284258
218,salud,0.12286933872712857
218,presidente celebra,0.15001840908599648
218,celebra 80,0.24546223117259178
218,80 años,0.23657931320724349
218,años instituto,0.2579820008698835
218,instituto mexicano,0.2579820008698835
218,mexicano seguro,0.2579820008698835
218,seguro social,0.2579820008698835
218,social agradece,0.2579820008698835
218,agradece compromiso,0.2579820008698835
218,compromiso trabajadores,0.2579820008698835
218,trabajadores salud,0.23657931320724349
219,presidente,0.04900302591179001
219,recibe,0.19420917710401608
219,palacio,0.18419871669602308
219,nacional,0.137298184031865
219,integrantes,0.2569868117096184
219,cooperativa,0.3350124139111555
219,tosepan,0.3350124139111555
219,puebla,0.22024609365494535
219,presidente recibe,0.2006905471724042
219,recibe palacio,0.23537454632593358
219,palacio nacional,0.18466769546482142
219,nacional integrantes,0.3187543871737907
219,integrantes cooperativa,0.3350124139111555
219,cooperativa tosepan,0.3350124139111555
219,tosepan puebla,0.3350124139111555
220,utilidades,0.29401083007591094
220,tren,0.1490627438497446
220,maya,0.1520467168477656
220,financiarán,0.27974259481667474
220,pensiones,0.2037507802505507
220,issste,0.2499263542452985
220,fuerzas,0.2037507802505507
220,armadas,0.20656746696670492
220,afirma,0.1113696128108696
220,presidente,0.043005631213348314
220,utilidades tren,0.29401083007591094
220,tren maya,0.15267512279722345
220,maya financiarán,0.29401083007591094
220,financiarán pensiones,0.29401083007591094
220,pensiones issste,0.29401083007591094
220,issste fuerzas,0.29401083007591094
220,fuerzas armadas,0.20656746696670492
220,armadas afirma,0.2696191207925877
220,afirma presidente,0.12908503810982905
221,homicidio,0.25371332996283735
221,doloso,0.26418711953487456
221,secuestro,0.24211922074449282
221,robo,0.21526507563538563
221,combustible,0.21526507563538563
221,baja,0.16767473514679182
221,cierre,0.28942288639988345
221,2022,0.20103460436167467
221,homicidio doloso,0.26418711953487456
221,doloso secuestro,0.27894909682784624
221,secuestro robo,0.28942288639988345
221,robo combustible,0.23082725031999168
221,combustible baja,0.30418486369285513
221,baja cierre,0.30418486369285513
221,cierre 2022,0.30418486369285513
222,consolidar,0.18539018136047453
222,sistema,0.15325086548621442
222,salud,0.22757680241007597
222,prioridad,0.18767904067033112
222,afirma,0.0904997256724831
222,presidente,0.034946676467210835
222,plan,0.12458480381464763
222,salud,0.22757680241007597
222,imss,0.14466923187678854
222,bienestar,0.09885919575536568
222,sumará,0.23891525520336612
222,12,0.19016717239494044
222,primer,0.14863932607510144
222,semestre,0.22732078751868273
222,2023,0.15789817160092112
222,consolidar sistema,0.21909438177919033
222,sistema salud,0.17771904502509694
222,salud prioridad,0.23891525520336612
222,prioridad afirma,0.22732078751868273
222,afirma presidente,0.10489540407400415
222,presidente plan,0.21271348575874185
222,plan salud,0.1634501552123496
222,salud imss,0.18327102863652542
222,imss bienestar,0.1505254255465888
222,bienestar sumará,0.23891525520336612
222,sumará 12,0.23891525520336612
222,12 primer,0.23891525520336612
222,primer semestre,0.22732078751868273
222,semestre 2023,0.23891525520336612
223,inician,0.20553539766669104
223,informes,0.2506594017000258
223,semanales,0.2506594017000258
223,avances,0.1348331926059971
223,tramo,0.16941486703783407
223,tren,0.12708367980694502
223,maya,0.12962767074149617
223,proyecto,0.17488471764643146
223,desarrollo,0.13781919177831475
223,integral,0.19951505237673847
223,beneficio,0.1725758003406601
223,sureste,0.17043195150292115
223,inician informes,0.2506594017000258
223,informes semanales,0.2506594017000258
223,semanales avances,0.2506594017000258
223,avances tramo,0.23849499499272203
223,tramo tren,0.18311812994215784
223,tren maya,0.13016341923509814
223,maya proyecto,0.2506594017000258
223,proyecto desarrollo,0.2506594017000258
223,desarrollo integral,0.23849499499272203
223,integral beneficio,0.2506594017000258
223,beneficio sureste,0.2506594017000258
224,sep,0.21793616898707963
224,facultad,0.2447812617327306
224,anular,0.2447812617327306
224,titulos,0.2447812617327306
224,profesionales,0.20071544745726563
224,presidente,0.03580471055198182
224,caso,0.16544196877734565
224,ministra,0.22447373301806298
224,corresponde,0.2447812617327306
224,unam,0.23290211895233193
224,sep facultad,0.2447812617327306
224,facultad anular,0.2447812617327306
224,anular titulos,0.2447812617327306
224,titulos profesionales,0.2447812617327306
224,profesionales presidente,0.2447812617327306
224,presidente caso,0.2447812617327306
224,caso ministra,0.2447812617327306
224,ministra corresponde,0.2447812617327306
224,corresponde unam,0.2447812617327306
225,presidente,0.04828137837225464
225,anuncia,0.1336008015860074
225,nombramiento,0.33007882298050595
225,subsecretario,0.31406022155972957
225,seguridad,0.16084831605477856
225,comandante,0.3026948429800302
225,guardia,0.19637262336731928
225,nacional,0.1352762497768738
225,presidente anuncia,0.15770705428227785
225,anuncia nombramiento,0.33007882298050595
225,nombramiento subsecretario,0.33007882298050595
225,subsecretario seguridad,0.33007882298050595
225,seguridad comandante,0.33007882298050595
225,comandante guardia,0.31406022155972957
225,guardia nacional,0.19637262336731928
226,gobierno,0.11855358151176316
226,méxico,0.1018963290334836
226,dialoga,0.20609940017813863
226,comunidades,0.19501886398517007
226,terminar,0.22531053449407243
226,construcción,0.1638009549445431
226,camino,0.22256273637743892
226,oaxaca,0.1667879815552988
226,puerto,0.20953518023758766
226,escondido,0.25536463208262644
226,gobierno méxico,0.1623995705721218
226,méxico dialoga,0.27290084153517596
226,dialoga comunidades,0.28682011404360175
226,comunidades terminar,0.28682011404360175
226,terminar construcción,0.28682011404360175
226,construcción camino,0.27290084153517596
226,camino oaxaca,0.27290084153517596
226,oaxaca puerto,0.26302496052304997
226,puerto escondido,0.25536463208262644
227,súpercarretera,0.32403056149189413
227,oaxaca,0.1884261272737917
227,tehuantepec,0.2458869340860425
227,lista,0.29714835700717623
227,diciembre,0.2410327540544344
227,año,0.20077666199274447
227,presidente,0.04739668544106574
227,súpercarretera oaxaca,0.32403056149189413
227,oaxaca tehuantepec,0.32403056149189413
227,tehuantepec lista,0.32403056149189413
227,lista diciembre,0.32403056149189413
227,diciembre año,0.30830547993161606
227,año presidente,0.30830547993161606
228,avanza,0.1364562747722373
228,plan,0.12236565905400919
228,apoyo,0.1391331682954681
228,afectados,0.1843360409863179
228,oaxaca,0.1364562747722373
228,huracán,0.16606355796642236
228,agatha,0.18945674682832853
228,continuidad,0.17806880354651802
228,dará,0.199474363511966
228,través,0.1843360409863179
228,asambleas,0.22327167623736785
228,31,0.22327167623736785
228,municipios,0.17142955902653378
228,avanza plan,0.199474363511966
228,plan apoyo,0.18208795157768348
228,apoyo afectados,0.22327167623736785
228,afectados oaxaca,0.23465961951917833
228,oaxaca huracán,0.22327167623736785
228,huracán agatha,0.1957239842681284
228,agatha continuidad,0.23465961951917833
228,continuidad dará,0.23465961951917833
228,dará través,0.23465961951917833
228,través asambleas,0.23465961951917833
228,asambleas 31,0.23465961951917833
228,31 municipios,0.23465961951917833
229,precios,0.23311508418190469
229,canasta,0.30524917686706143
229,básica,0.2977675710188542
229,mantienen,0.25503127840723483
229,tendencia,0.24636016250212775
229,baja,0.18898763381724615
229,presidente,0.050149355541822836
229,precios canasta,0.34284937192241133
229,canasta básica,0.30524917686706143
229,básica mantienen,0.34284937192241133
229,mantienen tendencia,0.32621102055349305
229,tendencia baja,0.25751902331849497
229,baja presidente,0.31440592238777254
230,guardia,0.21947538873190067
230,nacional,0.15119117419151465
230,metro,0.297847706671648
230,proteger,0.297847706671648
230,usuarios,0.3510086489149572
230,afirma,0.13974166983238084
230,presidente,0.05396156605262356
