id_documento,titulo,fecha
2656,Presidente destaca importancia de la prevención ante fenómenos meteorológicos,08.08.2019
2657,Ahorro del gasto en partidos políticos se destinará en educación y salud: presidente AMLO,08.08.2019
2658,Presidente se reúne con escritora Elena Poniatowska,08.08.2019
2659,Presidente confirma subasta de casa confiscada a Zhenli Ye Gon,08.08.2019
2660,Presentan plataforma para denunciar actos de corrupción,08.08.2019
2661,Presidente instruye limpiar de corrupción la Administración General de Aduanas,08.08.2019
2662,Recibe presidente a padre Solalinde,08.08.2019
2663,Presidente recibe a director de Goldman Sachs en Palacio Nacional,08.08.2019
2664,Deportistas recibirán becas con recursos de subasta del Instituto para Devolver al Pueblo lo Robado,06.08.2019
2665,Ataque en Texas dirigido a mexicanos, una de las más grandes tragedias: Marcelo Ebrard,06.08.2019
2666,Presidente anuncia becas para deportistas; celebra medallas de México en Panamericanos,06.08.2019
2667,Presidente urge a controlar venta de armas en EUA; analiza denuncia por terrorismo en Texas,06.08.2019
2668,Presidente rechaza uso de armas y pide castigo a responsables de matanza en Texas,06.08.2019
2669,Presidente llama a la fraternidad universal tras ataque en Texas,06.08.2019
2670,Presidente ofrece atención a mexicanos víctimas de tiroteo en Texas,06.08.2019
2671,Salud y educación, sectores de atención prioritaria: presidente AMLO,06.08.2019
2672,Presidente refrenda compromisos con la salud; incrementará inversión en el sector,06.08.2019
2673,Anuncia presidente incremento presupuestal de 40 mil millones de pesos al sector salud,06.08.2019
2674,Presidente suma 23 recorridos en hospitales rurales; destaca avances del gobierno en visita a Puebla,02.08.2019
2675,Oportunidades y bienestar, base para reducir el consumo de drogas: presidente AMLO,02.08.2019
2676,Presidente reconoce actuación de México en Juegos Panamericanos; prepara sorpresa para atletas,02.08.2019
2677,Avanza limpieza de sargazo en el Caribe a cargo de la Secretaría de Marina,02.08.2019
2678,Presidente se reúne con empresarios de Michoacán,02.08.2019
2679,‘No les funcionó su pronóstico a los expertos; la economía mexicana creció’: presidente AMLO,02.08.2019
2680,Estrategia de atención a las causas de la migración reduce flujo en más del 39 por ciento,02.08.2019
2681,Presidente refrenda postura de atención a las causas de la migración,02.08.2019
2682,Inicia el 1º de agosto construcción de la Refinería Dos Bocas,02.08.2019
2683,Presidente recorre 24 de 80 hospitales rurales para rescatar el sector salud,02.08.2019
2684,México comparte programas sociales para frenar migración en Honduras,27.07.2019
2685,En visita número 22 a hospitales rurales, presidente reafirma compromisos de salud y seguridad pública,27.07.2019
2686,Visitas del presidente a hospitales rurales registran avance del 25%,27.07.2019
2687,Fortalecen a CFE presupuesto y trabajos de mantenimiento,27.07.2019
2688,Convertirán en universidad rancho de Naucalpan decomisado a la delincuencia,27.07.2019
2689,Presidente certifica ante notario público compromiso de no reelección,27.07.2019
2690,Presidente se reúne con líder de Francia Insumisa en Palacio Nacional,27.07.2019
2691,Presidente certificará compromiso de no reelección ante notario,27.07.2019
2692,Presidente se reúne con ABM; banqueros expresan confianza en México,27.07.2019
2693,Presidente anuncia publicación de estudio de impacto ambiental para aeropuerto en Santa Lucía,23.07.2019
2694,Presidente destaca aval a México para integrarse al Consejo de Seguridad de la ONU,23.07.2019
2695,Presidente anuncia continuidad del plan de atención a la migración,23.07.2019
2696,Presidente se reúne con habitantes de Pisaflores, Veracruz,23.07.2019
2697,Presidente reconoce acciones de IMSS Bienestar en beneficio de los jóvenes,23.07.2019
2698,Continuará IMSS Bienestar, programa de atención médica a no derechohabientes: presidente,23.07.2019
2699,Firman convenio para el desarrollo de la Huasteca Potosina,23.07.2019
2700,Presidente entrega ‘Programas Integrales de Bienestar’ en Rioverde, SLP,23.07.2019
2701,Presidente supervisa hospital rural IMSS Bienestar en Cerritos, SLP,23.07.2019
2702,Presidente anuncia creación del Banco del Bienestar y empresa pública de Internet,23.07.2019
2703,Dialoga presidente con legisladores estadounidenses por T-MEC,19.07.2019
2704,Presidente reconoce a Benito Juárez como ejemplo de servidor público en su 147 aniversario luctuoso,19.07.2019
2705,Municipios de La Montaña de Guerrero reciben más de 42 mdp de la subasta del Instituto para Devolver al Pueblo lo Robado,19.07.2019
2706,Avanza entrega de fertilizantes en Guerrero; anuncia presidente “castigo ejemplar” a elementos de Policía Militar,19.07.2019
2707,Trabajan por el bien del pueblo poderes Legislativo y Ejecutivo: presidente AMLO; analizan reformas pendientes,19.07.2019
2708,Presentan Plan de Negocios de Pemex,19.07.2019
2709,Presidente reafirma impulso al deporte,19.07.2019
2710,Precios de los combustibles mantienen equilibrio,19.07.2019
2711,Con presentación del Instituto de Salud para el Bienestar en Michoacán, presidente reafirma compromisos con la salud,19.07.2019
2712,En Michoacán, presidente refrenda compromiso con el sector salud y promete solucionar deficiencias,19.07.2019
2713,Faltan 200 mil médicos en México; garantizar suficiencia de personal de la salud, desafío del gobierno: presidente AMLO,13.07.2019
2714,Registra avance del 97% construcción de Línea 3 del Metro de Guadalajara; firman convenio para L4,13.07.2019
2715,Presidente anuncia lineamientos del Instituto de Salud para el Bienestar,13.07.2019
2716,Disminuye incidencia delictiva en Nayarit; reuniones itinerantes de seguridad fortalecen trabajo por la paz,13.07.2019
2717,Presidente refrenda rescate del campo con énfasis en los pequeños productores,13.07.2019
2718,Acuerdan trabajo conjunto presidente y CAINTRA,13.07.2019
2719,Continuará la política económica con prioridad a los más necesitados: presidente AMLO,13.07.2019
2720,Presidente nombra secretario de Hacienda a Arturo Herrera Gutiérrez,13.07.2019
2721,Presidente anuncia acuerdo con Policía Federal,13.07.2019
2722,UNAM y Gobierno de México unen esfuerzos para erradicar la marginación en zonas turísticas y fronterizas,13.07.2019
2723,Presidente convoca a los tres poderes del Estado a atender las causas de la inseguridad y la violencia,08.07.2019
2724,En medio año, SCT termina 13 carreteras heredadas,08.07.2019
2725,IMSS Bienestar continuará, asegura presidente AMLO al concluir gira en hospitales rurales de Chiapas,08.07.2019
2726,Presidente supervisa hospital en San Cristobal de las Casas; benefician programas de bienestar a chiapanecos,08.07.2019
2727,Presidente continúa gira para garantizar derecho a la salud; urge a mejorar el servicio en hospitales,08.07.2019
2728,Presidente refrenda respeto al Ejército Zapatista durante supervisión de hospital rural en Chiapas,08.07.2019
2729,Recibirán universidades más presupuesto para formar médicos, anuncia presidente,08.07.2019
2730,Presidente inicia recorridos por hospitales con compromisos para el mejoramiento del sector salud,08.07.2019
2731,Inicia estrategia de prevención y atención de adicciones,08.07.2019
2732,Presidente garantiza derechos laborales a Policía Federal; instruye investigaciones por corrupción,08.07.2019
2733,No hay ‘partida secreta’ en Ley de Austeridad, aclara presidente AMLO,03.07.2019
2734,Policías federales no perderán derechos ni empleo, aclara presidente,03.07.2019
2735,Presidente anuncia gira por el fortalecimiento del sector salud,03.07.2019
2736,Presidente rinde cuentas a un año del triunfo; destaca 78 de 100 compromisos cumplidos en siete meses,03.07.2019
2737,100 compromisos del presidente Andrés Manuel López Obrador a un año del triunfo,03.07.2019
2738,Discurso del presidente Andrés Manuel López Obrador en su segundo informe trimestral,03.07.2019
2739,Desarrollo, derechos humanos y crecimiento económico, los logros a siete meses de administración,03.07.2019
2740,Presidente inaugura operaciones de Guardia Nacional; pide a elementos buenas prácticas y vocación,03.07.2019
2741,Presidente supervisa caminos pavimentados por comunidades de usos y costumbres de Oaxaca,03.07.2019
2742,Avanza construcción de carretera hacia Tehuantepec,03.07.2019
2743,Garantiza gobierno entrega de fertilizantes en Guerrero sin intermediarios,28.06.2019
2744,Reciben habitantes de Nezahualcóyotl tarjetas de ‘Programas Integrales de Bienestar’,28.06.2019
2745,Contribuyen bancos al fortalecimiento de Pemex,28.06.2019
2746,Conacyt vinculará la ciencia y la tecnología al bienestar del pueblo: presidente AMLO,28.06.2019
2747,Visitan al presidente empresarios de Jalisco,28.06.2019
2748,Presidente destaca recuperación de la producción petrolera; anuncia inicio formal de Guardia Nacional,28.06.2019
2749,Presentan ejes de acción de la Estrategia Nacional de Lectura,28.06.2019
2750,Presidente se compromete a revisar recortes en IMER,28.06.2019
2751,26.06.19 Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,28.06.2019
2752,En entrega de ‘Programas Integrales de Bienestar’, presidente anuncia mejoramiento urbano de Ecatepec,28.06.2019
2753,Tráfico de facturas falsas será delito grave, anuncia presidente AMLO,25.06.2019
2754,25.06.19 Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,25.06.2019
2755,Presidente promete justicia a familiares de desaparecidos,25.06.2019
2756,Estrategia de seguridad reduce en 50% cifra de homicidios en Q. Roo; anuncian acciones de autosuficiencia para atender sargazo,25.06.2019
2757,Programas de Bienestar y Mejoramiento Urbano llegan a Tulum y Playa del Carmen,25.06.2019
2758,En Yucatán, presidente entrega apoyos para el bienestar; anuncia nueva planta eléctrica y beneficios del Tren Maya,25.06.2019
2759,‘Programas Integrales de Bienestar’ benefician a habitantes de San Martín Texmelucan y Atlixco en Puebla,25.06.2019
2760,Por superar el millón de suscriptores, presidente recibe ‘Botón de Oro’ de YouTube,25.06.2019
2761,Anuncian avances de Plan de Desarrollo para la Migración,25.06.2019
2762,Arranca ‘Sembrando Vida’ en El Salvador, estrategia de México para atender la migración,25.06.2019
2763,México y UNICEF unen esfuerzos por la niñez migrante y población vulnerable del país,20.06.2019
2764,Presidente celebra ratificación del T-MEC en el Senado,20.06.2019
2765,Anuncia presidente que empresa del Estado que llevará Internet a todo el país, podría operar en 2020,20.06.2019
2766,Presidente destaca cumplimiento de compromisos durante entrega de ‘Programas Integrales de Bienestar’ en Aguascalientes,20.06.2019
2767,Presidente plantea meta de conectividad a fundador de Facebook en videollamada,20.06.2019
2768,Presidente destaca alianza con CCE contra la corrupción; pone fecha a consulta sobre revocación de mandato,20.06.2019
2769,Presidente inaugura curso para elementos de la Guardia Nacional; formación en derechos humanos se intensificará, asegura,20.06.2019
2770,Presidente AMLO se reúne con obispos del Episcopado Mexicano,20.06.2019
2771,Presidente entrega más de 25 millones a comunidades pobres de Oaxaca; recursos provienen de subasta de autos,20.06.2019
2772,Presidente anuncia rehabilitación de planta de fertilizantes de Camargo, Chihuahua,20.06.2019
2773,Recursos para Metrobús en Durango podrían utilizarse en servicios básicos o un hospital si así lo deciden habitantes: presidente AMLO,16.06.2019
2774,Presidente anuncia rescate de planta de fertilizantes en Chihuahua al entregar ‘Programas Integrales de Bienestar’,16.06.2019
2775,En Parral, Chihuahua, presidente entrega ‘Programas Integrales de Bienestar’; llama a proteger empleo de trabajadores mineros,16.06.2019
2776,Presidente urge a la autosuficiencia alimentaria y al fortalecimiento del mercado interno,16.06.2019
2777,Presidente supervisa ‘Programas Integrales de Bienestar’ y aplicación del decreto de Zona Libre en Ojinaga, Chihuahua,16.06.2019
2778,Menores migrantes podrían recibir nacionalidad mexicana, afirma presidente; rechaza xenofobia,16.06.2019
2779,Presidente encabeza firma de acuerdo para impulsar inversiones; generarán empleos y bienestar, afirma,16.06.2019
2780,A 80 años del exilio español, presidente garantiza derecho al asilo,16.06.2019
2781,Continúa la llegada de inversiones; BBVA incrementa su participación en México, anuncia presidente,16.06.2019
2782,México demostrará que se puede atender migración con humanismo; recursos se obtendrán de avión presidencial,16.06.2019
2783,Benefician a la GAM ‘Programas Integrales de Bienestar’,11.06.2019
2784,Presidente recibe al campeón mundial Andy Ruiz Jr.,11.06.2019
2785,Presidente anuncia comisión especial para atender migración y cumplir compromisos con EUA,11.06.2019
2786,Presidente se reúne con el productor de acero más importante del mundo,11.06.2019
2787,Política de bienestar y de atención a migrantes se reforzará: presidente AMLO,11.06.2019
2788,Llegan a Los Mochis ‘Programas Integrales de Bienestar’; negociación con EUA trajo buenas noticias a México, destaca presidente,11.06.2019
2789,Presidente celebra apoyo de Estados Unidos en implementación del plan de desarrollo para Centroamérica,11.06.2019
2790,Discurso de Andrés Manuel López Obrador, presidente de México, en el acto en defensa de la dignidad nacional y en favor de la amistad con EEUU, en Tijuana, Baja California,11.06.2019
2791,Alcanzan acuerdo México y EUA para suspender aranceles,11.06.2019
2792,Presidente llama a la integración de países para el bienestar mundial,11.06.2019
2793,Presidente encabeza Conmemoración del Día de la Libertad de Prensa,07.06.2019
2794,Presidente promete justicia a padres de Guardería ABC,07.06.2019
2795,Presidente convoca a acto por la dignidad nacional,07.06.2019
2796,Presidente se reúne con madres y padres de Guardería ABC,07.06.2019
2797,Presidente pide justicia para víctimas de la Guardería ABC,07.06.2019
2798,‘Programas Integrales de Bienestar’ benefician a habitantes de Colima,07.06.2019
2799,Presidente tratará el tema de la desigualdad en el mundo a través de sus representantes en Cumbre G20,07.06.2019
2800,México mantiene una buena actividad diplomática, afirma presidente,07.06.2019
2801,Presidente dirige Memorándum a EUA en inicio de construcción de refinería Dos Bocas,07.06.2019
2802,Resistiremos a medidas de Estados Unidos; seremos potencia económica, asegura presidente,07.06.2019
2803,Con mensaje de paz y fraternidad conmemora presidente Día de la Marina en Veracruz,01.06.2019
2804,Autoridades estadounidense están abiertas al diálogo sobre aranceles: presidente AMLO,01.06.2019
2805,México será potencia económica con bienestar y justicia, afirma presidente López Obrador en Tlaxcala,01.06.2019
2806,Arranca programa de apoyo a productores de café,01.06.2019
2807,Reitera presidente prudencia y diálogo en relación con Estados Unidos,01.06.2019
2808,Carta al presidente Trump,01.06.2019
2809,Dialogan presidente y representantes de Cooperación Internacional y Desarrollo de la Comisión Europea,01.06.2019
2810,Presidente se reúne con inversionistas en encuentro 10 Leadership Offsite,01.06.2019
2811,Presidente recibe a directora del FMI en Palacio Nacional,01.06.2019
2812,Anuncia presidente colaboración con ONU para erradicar violencia hacia las mujeres,01.06.2019
2813,Presidente homenajea al poeta Amado Nervo en su Centenario Luctuoso,28.05.2019
2814,Presidente se reúne con representantes de las industrias aeroespacial y ferroviaria,28.05.2019
2815,Presentan avances de programas de becas, universidades y apoyos para madres y padres trabajadores,28.05.2019
2816,Resalta presidente diálogo constructivo con CNTE tras encuentro con integrantes,28.05.2019
2817,Presidente anuncia nombramientos de Semarnat y Aduanas,28.05.2019
2818,Presidente entrega ‘Programas Integrales de Bienestar’ en Jilotepec,28.05.2019
2819,Presidente anuncia medidas de fortalecimiento de Pemex para hacer la empresa palanca de desarrollo nacional,28.05.2019
2820,Presidente entrega ‘Programas Integrales de Bienestar’; acepta renuncia de titular de Semarnat,28.05.2019
2821,Presidente confirma deceso de marinos que combatían incendio forestal; refrenda solidaridad a familiares,28.05.2019
2822,Benefician ‘Programas Integrales de Bienestar’ a habitantes de Zacatecas; Cuarta Transformación saciará sed de justicia, afirma presidente,28.05.2019
2823,Presidente celebra leyes secundarias de la Guardia Nacional; sector salud tiene presupuesto suficiente, reitera,24.05.2019
2824,Presidente AMLO se solidariza con marinos que sufrieron accidente al mitigar incendio forestal en Querétaro; búsqueda continúa,24.05.2019
2825,Austeridad mejorará atención en el IMSS; garantiza presidente compras y contratos,24.05.2019
2826,Designa presidente AMLO a Zoé Robledo como nuevo titular del IMSS,24.05.2019
2827,Instituto para Devolver al Pueblo lo Robado realizará primera subasta en Complejo Cultural Los Pinos,24.05.2019
2828,A medio sexenio, Pemex será palanca del desarrollo nacional: presidente AMLO,24.05.2019
2829,Convoca presidente a Estados Unidos a cooperar en desarrollo de Centroamérica y México para frenar migración,24.05.2019
2830,Presidente entrega apoyos de ‘Sembrando Vida’ en Balancán, Tabasco,24.05.2019
2831,Invita presidente a campesinos a aprovechar beneficios de ‘Sembrando Vida’,24.05.2019
2832,Presidente supervisa avances de ‘Sembrando Vida’ en Chiapas,24.05.2019
2833,Reafirma presidente respeto a las libertades en Día Nacional contra la Homofobia,17.05.2019
2834,Estrategia de prevención y rehabilitación por drogas recibirá recursos del Indepuro,17.05.2019
2835,Logro, cancelación de la llamada reforma educativa: presidente AMLO,17.05.2019
2836,Presentan avances de campaña para evitar consumo de drogas y acciones de búsqueda de personas,17.05.2019
2837,Presidente sostiene reunión con delegados y Gabinete,17.05.2019
2838,Fortalecerá finanzas de Pemex acuerdo de reestructuración de deuda; bancos confían en Gobierno de México, afirma presidente,17.05.2019
2839,Presidente anuncia inversión de 600 millones de pesos en mejoramiento urbano de Puerto Vallarta, Jalisco,17.05.2019
2840,Llegan a Bahía de Banderas, Nayarit, los programas de bienestar y mejoramiento urbano,17.05.2019
2841,Supervisa presidente Canal Centenario en Nayarit; visita comunidad de Mesa del Nayar,17.05.2019
2842,Presidente anuncia inversión en caminos de Nayarit; promete llevar servicios de electricidad e Internet a todas las comunidades,17.05.2019
2843,Más de medio millón se incorpora a ‘Jóvenes Construyendo el Futuro’ a 4 meses del arranque del programa,10.05.2019
2844,Refinería Dos Bocas estará a cargo de Pemex y la Secretaría de Energía, anuncia presidente,10.05.2019
2845,Inaugura presidente C5i en Hidalgo; resalta colaboración de estados con la federación,10.05.2019
2846,Disminuye robo de combustible en Hidalgo en más de la mitad y hasta 95% a nivel nacional,10.05.2019
2847,Presidente visita Museo Nacional de Antropología,10.05.2019
2848,Gobierno prepara presentación de plan integral para contener migración; busca reorientar recursos de Iniciativa Mérida,10.05.2019
2849,Presidente se reúne con comisionado de béisbol de las Grandes Ligas,10.05.2019
2850,Celebra presidente AMLO manifestación de opositores,10.05.2019
2851,Conmemoración de la Batalla de Puebla reafirma soberanía nacional, destaca presidente,10.05.2019
2852,Incremento al salario mínimo en frontera norte se tiene que cumplir: presidente AMLO,10.05.2019
2853,Presidente convoca a alianza entre CFE e industria carbonera nacional,04.05.2019
2854,Protegeremos industria nacional del acero y a sus trabajadores, afirma presidente,04.05.2019
2855,Presidente supervisa rehabilitación de refinería de Cadereyta, Nuevo León,04.05.2019
2856,Gobierno no gasta en publicidad de redes sociales: presidente; reitera llamado a actuar con ética en uso de ‘bots’,04.05.2019
2857,Gobernadores y empresarios apoyan meta de crecimiento del 4 por ciento: presidente; es posible, afirma,04.05.2019
2858,Presidente refrenda respeto a la autonomía sindical; «mano franca para dialogar», ofrece,04.05.2019
2859,Plan Nacional de Desarrollo prioriza el bienestar y pone punto final al periodo neoliberal: presidente AMLO,04.05.2019
2860,Presidente anuncia recuperación de cuerpos de mineros de Pasta de Conchos; destaca publicación de reforma laboral en DOF,04.05.2019
2861,Presidente encabeza reunión de la Conago,04.05.2019
2862,Presidente reconoce avances y medidas de austeridad aplicadas en el Infonavit,04.05.2019
2863,Niñas y niños de México serán atendidos con privilegio, afirma presidente AMLO,30.04.2019
2864,Celebra presidente aprobación de reforma laboral; cumple compromiso con Estados Unidos, afirma,30.04.2019
2865,Arrancan estudios y trabajos preliminares para construcción del Aeropuerto ‘Felipe Ángeles’ en Santa Lucía,30.04.2019
2866,Presidente exhorta a Twitter y Facebook a intervenir ante incidencia de ‘bots’,30.04.2019
2867,Presidente visita refinería de Salina Cruz, Oaxaca,30.04.2019
2868,Supervisa presidente avance de obras en puerto de Salina Cruz, Oaxaca,30.04.2019
2869,Arranca ‘Programa Nacional de Reconstrucción’ en Juchitán, Oaxaca,30.04.2019
2870,Supervisa presidente avances del Tren Transístmico,30.04.2019
2871,Con inversión, impulsa gobierno rehabilitación de refinería en Minatitlán,30.04.2019
2872,Primera coordinación de Guardia Nacional en Minatitlán garantizará seguridad a veracruzanos,30.04.2019
2873,Supervisa presidente Planta de Fertilizantes de Pemex en Coatzacoalcos, Veracruz,26.04.2019
2874,Detallan sistema aeroportuario alternativo a cancelación del NAIM Texcoco,26.04.2019
2875,Destaca presidente avances en cancelación de la reforma educativa,26.04.2019
2876,Próximo lunes inicia construcción del nuevo aeropuerto en Base Aérea Militar Santa Lucía, anuncia presidente,26.04.2019
2877,Aeronaves del Gobierno de México se exhibirán para su venta en Feria Aeroespacial de Santa Lucía,26.04.2019
2878,Presentan avances contra el robo de combustible y acciones de atención a afectados de Tlahuelilpan,26.04.2019
2879,Presidente anuncia próxima visita a Minatitlán,26.04.2019
2880,Limpiaremos al país de corrupción e impunidad; habrá justicia, afirma presidente AMLO,26.04.2019
2881,Presentan Política de Comunicación Social,26.04.2019
2882,Presidente firma memorándum para cancelar reforma educativa,26.04.2019
2883,Crece generación de empleos en primer trimestre de 2019,16.04.2019
2884,Presidente reúne a Gabinete en Palacio Nacional,16.04.2019
2885,Presentan ‘quién es quién’ en precios de combustibles y portal que ‘Nómina Transparente’ de servidores públicos,16.04.2019
2886,Puente ‘La Unidad’ se habilitará en un mes: presidente AMLO,16.04.2019
2887,Anuncia presidente operativo de protección a la selva de Campeche,16.04.2019
2888,Tren Maya detonará bienestar en el sureste de México,16.04.2019
2889,Contribuyen al rescate del campo los ‘Programas Integrales de Bienestar’,16.04.2019
2890,Presidente se compromete a terminar obras inconclusas en Yucatán; entrega ‘Programas Integrales de Bienestar’,16.04.2019
2891,Celebra presidente interés del sector privado estadounidense en mantener relaciones bilaterales,16.04.2019
2892,Revierte tendencia en homicidios estrategia de seguridad del gobierno federal,16.04.2019
2893,Visita estudiantes a Palacio Nacional,11.04.2019
2894,Presentan a comandante de la Guardia Nacional e integrantes de órgano asesor,11.04.2019
2895,Héroes nacionales serán ejemplo para los servidores públicos de la 4T: presidente AMLO,11.04.2019
2896,Presentan boleto del Metro, timbre postal y billete de lotería dedicados al Centenario Luctuoso de Emiliano Zapata,11.04.2019
2897,Presidente anuncia creación del Instituto Nacional de Salud para el Bienestar,11.04.2019
2898,Asesorará ONU a Guardia Nacional en Derechos Humanos,11.04.2019
2899,Presidente recibe a delegación de Luxemburgo en Palacio Nacional,11.04.2019
2900,Presidente detalla postulados para consejeros de Pemex,11.04.2019
2901,Seguridad y entornos dignos, pilares de la promoción turística: presidente AMLO,11.04.2019
2902,Presidente acabará con ‘aviadores’ del sistema educativo; anuncia censo de maestros,11.04.2019
2903,Presidente cumple compromisos con entrega de ‘Programas Integrales de Bienestar’ en Uruapan, Michoacán,06.04.2019
2904,Tendrá Michoacán seis Universidades para el Bienestar ‘Benito Juárez’,06.04.2019
2905,Supervisa presidente obras del Tren Ligero Guadalajara; se terminará en diciembre, afirma,06.04.2019
2906,Encabeza presidente reunión de seguridad en Jalisco; entidad mantiene tendencia a la baja en delitos,06.04.2019
2907,Reunión con Arturo Zaldívar, presidente de la SCJN,06.04.2019
2908,Presidente se reúne con director de la OMC en Palacio Nacional,06.04.2019
2909,Nombra presidente a integrantes de CRE; celebra autonomía de poderes,06.04.2019
2910,Reunión con Ricardo Monreal, senador de la República,06.04.2019
2911,Estancias infantiles continuarán; mañana inicia entrega directa de apoyos a madres y padres,06.04.2019
2912,Presentan proyecto del Complejo Cultural del Bosque de Chapultepec,06.04.2019
2913,Recibe presidente López Obrador a presidenta de la Asamblea General de la ONU,01.04.2019
2914,Presidente dialoga con congresistas de Estados Unidos,01.04.2019
2915,Avanza gobierno con programas sociales, impulso a la actividad productiva y creación de empleos,01.04.2019
2916,01.04.19 Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,01.04.2019
2917,Presidente visita refinería de Ciudad Madero, Tamaulipas,01.04.2019
2918,Fomentan desarrollo y paz ‘Programas Integrales de Bienestar’ en Ciudad Valles, San Luis Potosí,01.04.2019
2919,Universidad de Aquismón, San Luis Potosí, garantizará derecho a la educación superior,01.04.2019
2920,Habitantes de Huejutla, Hidalgo, reciben apoyos de los ‘Programas Integrales de Bienestar’,01.04.2019
2921,‘Programas Integrales de Bienestar’ llegan a Tantoyuca, Veracruz,01.04.2019
2922,Contribuyen al desarrollo de Veracruz ‘Programas Integrales de Bienestar’,01.04.2019
2923,Veracruzanos recomiendan a presidente prudencia y buenas relaciones con gobierno de Estados Unidos,29.03.2019
2924,Presidente anuncia regreso del Civismo a las aulas al mostrar elevador antiguo de Palacio Nacional,29.03.2019
2925,Anuncia presidente fortalecimiento de escuelas normales; reitera disposición de diálogo con bases magisteriales,29.03.2019
2926,Presidente AMLO celebra aprobación de reforma para juzgar por corrupción a presidente en funciones,29.03.2019
2927,Disminuyen homicidios en Tijuana con estrategia de seguridad; presentan uniformes de la Guardia Nacional,29.03.2019
2928,Gobierno priorizará cuidado del agua en Sonora; analizará situación de planta cervecera,29.03.2019
2929,Programas Integrales de Bienestar y conciencia ciudadana, disminuyen incidencia de robo de combustible,29.03.2019
2930,Presidente invita a rey de España a reconocer abusos de la conquista; Estado mexicano pedirá perdón por agravios,29.03.2019
2931,Presentan acciones de mejora al Mecanismo de protección a periodistas y defensores de derechos humanos,29.03.2019
2932,Garantiza presidente recursos suficientes para la búsqueda de personas desaparecidas,29.03.2019
2933,Asiste presidente a inauguración de estadio ‘Alfredo Harp Helú’,23.03.2019
2934,Presentan Programa de mejoramiento urbano en Acapulco, Guerrero,23.03.2019
2935,Propone presidente a banqueros reducir comisiones por envío de remesas,23.03.2019
2936,Destaca presidente acuerdos y diálogo exitoso con CNTE,23.03.2019
2937,Benito Juárez, referente e inspiración para un buen gobierno: presidente AMLO,23.03.2019
2938,Presidente convoca a maestros a dialogar; reafirma cancelación de la reforma educativa,23.03.2019
2939,Convoca presidente a servidores públicos y sociedad civil a apoyar a la Cruz Roja Mexicana,23.03.2019
2940,México y Estados Unidos analizan inversiones para frenar migración y fomentar desarrollo en Centroamérica,23.03.2019
2941,Revocación de mandato no es reelección: presidente AMLO,23.03.2019
2942,Conmemora presidente 81° aniversario de la Expropiación Petrolera con rescate al sector energético,23.03.2019
2943,Presidente firma compromiso de no reelección; rescate y fortalecimiento de Pemex, acciones prioritarias,18.03.2019
2944,Presidente declara inicio de un cambio de régimen en el país y fin de la política neoliberal,18.03.2019
2945,Presidente invita a participar en Foro Nacional de consulta sobre el Plan Nacional de Desarrollo,18.03.2019
2946,Reformas para creación de Guardia Nacional y contra fraude electoral, legado de la Cuarta Transformación: presidente AMLO,18.03.2019
2947,Dinero e inmuebles decomisados se destinarán a escuelas, hospitales u obras en beneficio de la gente: presidente AMLO,18.03.2019
2948,Presidentes de México y El Salvador dialogan sobre migración,18.03.2019
2949,Presidente se reúne con integrantes del Comité Judío Americano,18.03.2019
2950,Compra de medicamentos estarán bajo supervisión de la ONU,18.03.2019
2951,En tres meses, presidente cumple más de la mitad de sus compromisos,18.03.2019
2952,Con cierre del penal Islas Marías, Gobierno de México conmemora sus primeros 100 días,18.03.2019
2953,Presidente llama a evitar fraude en elecciones extraordinarias en Puebla,10.03.2019
2954,Reforzará SCT supervisión de tren de Guadalajara para entregar obra en diciembre,10.03.2019
2955,Presentan Estrategia de Protección a Migrantes en Estados Unidos,10.03.2019
2956,Convoca presidente al CCE a participar en proyectos de desarrollo y acabar con la corrupción,10.03.2019
2957,Permanecerán refugios de mujeres, afirma presidente AMLO,10.03.2019
2958,Con respaldo de 59.5 por ciento, Termoeléctrica Huexca podría iniciar operaciones este año,10.03.2019
2959,Presentan Estrategia Nacional de Turismo 2019-2024,10.03.2019
2960,Presidente conmemora Día de la Bandera; refrenda compromisos de desarrollo en Quintana Roo,10.03.2019
2961,‘Crédito Ganadero a la Palabra’ llega a Campeche,10.03.2019
2962,Inicia programa ‘Crédito Ganadero a la Palabra’ en Chiapas y Tabasco,10.03.2019
2963,Hacer valer la democracia como forma de vida es un homenaje a Francisco I. Madero: presidente AMLO,22.02.2019
2964,Histórica aprobación unánime de la Guardia Nacional en el Senado, resalta presidente,22.02.2019
2965,Normalizado el abasto de combustible en todo el país: presidente AMLO,22.02.2019
2966,Presidente se reúne con representantes de la OIT,22.02.2019
2967,Guardia Nacional replicará las mejores prácticas de los ‘Cascos Azules’ de la ONU,22.02.2019
2968,En inauguración del Salón de la Fama, presidente reafirma fomento al béisbol,22.02.2019
2969,Priorizan prevención del delito en primera reunión itinerante del Gabinete de Seguridad,22.02.2019
2970,Participación de las FA, necesaria para pacificar al país: presidente AMLO,22.02.2019
2971,Presentan terna de candidatas a dirigir Inmujeres,22.02.2019
2972,Destaca presidente AMLO papel de inversionistas en proceso de crecimiento del país,22.02.2019
